CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,CP,MC,NA,MORENA,ES,PAN_MC,PRI_NA,PRI_NA_CP,PRI_PVEM_NA,PRI_PVEM_CP,PRI_CP,PRI_PVEM,PRI_PVEM_NA_CP,PVEM_NA,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1289,C,1,0,C01,,,141,16,18,5,,,80,5,18,29,,,,,,,,,,,,4,2,0,2,,,,,,,,,,,,,320,0,17,337,706,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1289,C,2,0,C02,,,185,13,13,4,,,64,6,36,35,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,361,0,13,374,705,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1290,B,1,0,B,,,131,3,13,3,,,73,5,20,69,,,,,,,,,,,,2,1,0,0,,,,,,,,,,,,,320,0,13,333,623,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1290,C,1,0,C01,,,126,13,17,2,,,77,9,23,57,,,,,,,,,,,,2,2,0,0,,,,,,,,,,,,,328,0,14,342,623,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1291,B,1,0,B,,,165,12,15,6,,,23,5,28,56,,,,,,,,,,,,3,0,0,1,,,,,,,,,,,,,314,2,11,327,537,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1291,C,1,0,C01,,,137,14,14,1,,,62,5,36,57,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,328,0,13,341,536,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1291,C,2,0,C02,,,132,13,16,4,,,79,6,36,44,,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,332,0,9,341,536,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1292,B,1,0,B,,,141,12,15,5,,,98,12,48,72,,,,,,,,,,,,4,0,0,0,,,,,,,,,,,,,407,0,18,425,598,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1292,C,1,0,C01,,,139,16,23,4,,,102,5,0,0,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,291,0,21,312,597,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1292,C,2,0,C02,,,159,11,21,2,,,94,8,46,42,,,,,,,,,,,,3,0,0,0,,,,,,,,,,,,,386,1,18,405,597,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1293,B,1,0,B,,,161,13,25,8,,,84,10,33,52,,,,,,,,,,,,5,1,1,0,,,,,,,,,,,,,393,0,19,412,646,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1293,C,1,0,C01,,,125,13,26,5,,,100,14,51,58,,,,,,,,,,,,3,1,2,0,,,,,,,,,,,,,398,1,20,419,646,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1293,C,2,0,C02,,,155,7,21,7,,,169,8,33,52,,,,,,,,,,,,2,1,0,0,,,,,,,,,,,,,455,0,21,476,645,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1293,C,3,0,C03,,,138,14,21,7,,,114,11,44,54,,,,,,,,,,,,5,1,1,3,,,,,,,,,,,,,413,0,13,426,645,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1294,B,1,0,B,,,126,7,12,3,,,84,9,23,36,,,,,,,,,,,,1,1,0,2,,,,,,,,,,,,,304,0,14,318,549,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1294,C,1,0,C01,,,134,7,15,5,,,81,9,20,37,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,310,0,17,327,549,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1294,C,2,0,C02,,,137,10,17,3,,,82,7,17,48,,,,,,,,,,,,1,1,0,2,,,,,,,,,,,,,325,0,15,340,548,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1295,B,1,0,B,,,116,12,17,4,,,103,4,24,49,,,,,,,,,,,,7,3,0,1,,,,,,,,,,,,,340,0,15,355,630,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1295,C,1,0,C01,,,139,16,12,4,,,83,8,22,54,,,,,,,,,,,,1,1,0,1,,,,,,,,,,,,,341,0,17,358,630,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1296,B,1,0,B,,,92,12,16,8,,,76,8,23,36,,,,,,,,,,,,1,3,0,2,,,,,,,,,,,,,277,0,23,300,522,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1296,C,1,0,C01,,,112,13,12,2,,,81,3,22,31,,,,,,,,,,,,2,1,0,1,,,,,,,,,,,,,280,0,17,297,522,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1296,C,2,0,C02,,,101,14,23,7,,,74,9,17,27,,,,,,,,,,,,3,1,0,20,,,,,,,,,,,,,296,0,9,305,521,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1297,B,1,0,B,,,114,16,24,4,,,101,2,44,61,,,,,,,,,,,,3,1,1,2,,,,,,,,,,,,,373,0,5,378,564,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1297,C,1,0,C01,,,108,11,15,3,,,114,10,50,54,,,,,,,,,,,,3,1,0,0,,,,,,,,,,,,,369,1,12,382,563,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1297,C,2,0,C02,,,87,10,23,8,,,117,6,53,49,,,,,,,,,,,,0,1,2,0,,,,,,,,,,,,,356,0,24,380,563,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1298,B,1,0,B,,,116,5,13,4,,,94,2,29,82,,,,,,,,,,,,5,0,0,1,,,,,,,,,,,,,351,0,17,368,594,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1298,C,1,0,C01,,,106,10,8,3,,,99,9,40,8,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,284,0,26,310,594,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,B,1,0,B,,,142,12,14,6,,,77,8,29,41,,,,,,,,,,,,2,1,0,0,,,,,,,,,,,,,332,0,15,347,677,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,C,1,0,C01,,,137,6,14,4,,,87,3,38,47,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,337,0,25,362,677,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,C,2,0,C02,,,121,11,22,2,,,73,7,31,41,,,,,,,,,,,,1,2,0,1,,,,,,,,,,,,,312,0,24,336,677,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,C,3,0,C03,,,125,7,17,5,,,79,5,26,47,,,,,,,,,,,,3,1,0,0,,,,,,,,,,,,,315,0,20,335,677,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,C,4,0,C04,,,118,14,13,6,,,68,8,35,43,,,,,,,,,,,,4,1,0,0,,,,,,,,,,,,,310,0,20,330,677,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,C,5,0,C05,,,119,12,11,7,,,95,7,29,38,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,320,0,20,340,677,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,C,6,0,C06,,,119,7,19,8,,,70,8,45,58,,,,,,,,,,,,5,0,0,1,,,,,,,,,,,,,340,0,18,358,677,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1300,B,1,0,B,,,138,5,16,3,,,54,3,18,37,,,,,,,,,,,,2,0,0,1,,,,,,,,,,,,,277,0,10,287,621,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1300,C,1,0,C01,,,150,9,9,3,,,60,5,17,39,,,,,,,,,,,,3,0,0,0,,,,,,,,,,,,,295,0,18,313,620,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1300,C,2,0,C02,,,131,11,14,12,,,60,6,19,51,,,,,,,,,,,,3,4,1,0,,,,,,,,,,,,,312,0,18,330,620,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1301,B,1,0,B,,,165,17,14,8,,,85,13,38,46,,,,,,,,,,,,2,0,2,1,,,,,,,,,,,,,391,2,24,417,740,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1301,C,1,0,C01,,,155,8,18,8,,,103,10,34,46,,,,,,,,,,,,3,0,0,0,,,,,,,,,,,,,385,2,11,398,740,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1301,C,2,0,C02,,,147,8,17,4,,,76,7,28,56,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,344,0,24,368,740,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1302,B,1,0,B,,,88,9,16,2,,,75,4,34,59,,,,,,,,,,,,1,0,0,2,,,,,,,,,,,,,290,0,19,309,501,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1302,C,1,0,C01,,,96,2,16,5,,,71,10,19,69,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,289,0,11,300,501,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1302,C,2,0,C02,,,99,16,11,6,,,59,7,36,53,,,,,,,,,,,,5,1,0,0,,,,,,,,,,,,,293,1,13,307,501,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1303,B,1,0,B,,,132,8,18,5,,,97,4,20,68,,,,,,,,,,,,4,2,0,0,,,,,,,,,,,,,358,0,11,369,698,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1303,C,1,0,C01,,,148,5,15,4,,,83,7,26,68,,,,,,,,,,,,3,1,1,0,,,,,,,,,,,,,361,0,14,375,698,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1303,C,2,0,C02,,,109,10,22,3,,,115,9,25,68,,,,,,,,,,,,5,1,0,1,,,,,,,,,,,,,368,0,16,384,697,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1303,C,3,0,C03,,,124,10,23,4,,,107,12,27,65,,,,,,,,,,,,2,2,0,2,,,,,,,,,,,,,378,0,11,389,697,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,B,1,0,B,,,159,11,26,5,,,95,11,39,47,,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,395,0,11,406,731,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C,1,0,C01,,,153,9,18,7,,,94,9,26,39,,,,,,,,,,,,4,0,0,0,,,,,,,,,,,,,359,0,23,382,731,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C,2,0,C02,,,157,10,21,5,,,102,4,23,38,,,,,,,,,,,,4,0,0,2,,,,,,,,,,,,,366,1,14,381,731,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C,3,0,C03,,,159,9,17,7,,,69,12,31,49,,,,,,,,,,,,5,1,0,2,,,,,,,,,,,,,361,0,23,384,731,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C,4,0,C04,,,147,16,18,8,,,96,7,33,38,,,,,,,,,,,,4,0,0,0,,,,,,,,,,,,,367,0,14,381,731,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C,5,0,C05,,,140,16,17,8,,,74,12,37,44,,,,,,,,,,,,2,2,0,1,,,,,,,,,,,,,353,0,17,370,731,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C,6,0,C06,,,134,8,12,5,,,100,11,17,52,,,,,,,,,,,,0,1,0,2,,,,,,,,,,,,,342,0,10,352,731,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C,7,0,C07,,,165,8,23,4,,,83,8,28,44,,,,,,,,,,,,4,5,0,1,,,,,,,,,,,,,373,0,10,383,731,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C,8,0,C08,,,179,12,19,2,,,80,5,18,54,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,370,0,18,388,731,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C,9,0,C09,,,160,11,21,7,,,107,9,20,43,,,,,,,,,,,,3,0,0,0,,,,,,,,,,,,,381,0,16,397,731,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C,10,0,C10,,,164,13,22,8,,,83,8,24,47,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,371,0,15,386,731,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C,11,0,C11,,,178,9,20,8,,,100,6,22,47,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,391,0,9,400,731,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C,12,0,C12,,,177,12,19,2,,,80,9,30,52,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,383,0,19,402,731,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C,13,0,C13,,,160,13,17,4,,,90,6,30,56,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,377,0,11,388,731,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C,14,0,C14,,,160,9,6,5,,,90,6,27,37,,,,,,,,,,,,2,0,0,1,,,,,,,,,,,,,343,0,14,357,730,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C,15,0,C15,,,166,10,11,8,,,92,8,31,53,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,381,2,17,400,730,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C,16,0,C16,,,174,13,13,3,,,87,5,19,40,,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,355,0,17,372,730,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C,17,0,C17,,,134,7,23,4,,,98,8,31,54,,,,,,,,,,,,1,0,0,2,,,,,,,,,,,,,362,0,9,371,730,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C,18,0,C18,,,154,10,25,6,,,86,3,27,39,,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,351,18,0,369,730,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C,19,0,C19,,,164,10,17,6,,,77,7,21,50,,,,,,,,,,,,3,0,0,0,,,,,,,,,,,,,355,3,16,374,730,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C,20,0,C20,,,167,8,20,2,,,95,5,22,47,,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,367,0,9,376,730,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1305,B,1,0,B,,,125,14,15,9,,,98,2,29,46,,,,,,,,,,,,3,0,0,1,,,,,,,,,,,,,342,0,16,358,675,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1305,C,1,0,C01,,,130,8,20,3,,,119,10,42,39,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,373,0,19,392,675,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1305,C,2,0,C02,,,138,19,18,9,,,93,7,34,43,,,,,,,,,,,,4,0,0,0,,,,,,,,,,,,,365,1,20,386,675,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1305,C,3,0,C03,,,147,11,25,9,,,97,7,31,51,,,,,,,,,,,,1,1,0,1,,,,,,,,,,,,,381,1,16,398,674,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1305,C,4,0,C04,,,127,10,18,6,,,107,11,28,60,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,370,1,17,388,674,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1305,C,5,0,C05,,,122,18,15,7,,,102,5,28,51,,,,,,,,,,,,3,0,0,1,,,,,,,,,,,,,352,1,10,363,674,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1305,C,6,0,C06,,,150,17,14,3,,,89,8,26,47,,,,,,,,,,,,5,0,0,2,,,,,,,,,,,,,361,0,16,377,674,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1306,B,1,0,B,,,139,12,15,9,,,59,11,23,48,,,,,,,,,,,,4,0,0,0,,,,,,,,,,,,,320,0,23,343,682,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1306,C,1,0,C01,,,114,6,20,5,,,81,6,29,41,,,,,,,,,,,,1,1,0,1,,,,,,,,,,,,,305,0,23,328,681,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1307,B,1,0,B,,,218,5,10,0,,,69,4,16,32,,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,356,0,16,372,639,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1308,B,1,0,B,,,161,15,11,10,,,84,9,23,42,,,,,,,,,,,,3,1,0,1,,,,,,,,,,,,,360,0,23,383,654,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1309,B,1,0,B,,,180,8,70,2,,,47,3,10,35,,,,,,,,,,,,2,3,0,1,,,,,,,,,,,,,361,0,12,373,420,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1310,B,1,0,B,,,121,4,4,13,,,16,2,9,70,,,,,,,,,,,,1,2,0,1,,,,,,,,,,,,,243,0,13,256,413,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1310,C,1,0,C01,,,69,1,14,15,,,26,1,16,104,,,,,,,,,,,,2,1,1,0,,,,,,,,,,,,,250,0,13,263,413,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,5,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1311,B,1,0,B,,,207,7,9,43,,,43,2,14,141,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,466,0,30,496,722,ACTA CASILLA,,,
