CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,PAZ,MDZ,PP,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1669,B,1,0,B,13,78,6,9,21,70,2,69,3,6,,1,1,0,1,0,2,0,0,0,,,,,,,282,1,11,294,379,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1669BAS00.jpg
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1670,B,1,0,B,58,108,17,4,14,29,2,40,0,10,,0,1,0,0,0,0,0,0,0,,,,,,,283,0,11,294,368,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1670BAS00.jpg
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1671,B,1,0,B,11,156,40,5,41,23,2,111,1,11,,0,0,0,0,0,2,2,0,0,,,,,,,405,0,7,412,550,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1671BAS00.jpg
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1671,C,1,0,C01,6,146,51,5,35,32,2,82,1,10,,2,0,0,0,0,1,2,0,0,,,,,,,375,0,19,394,549,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1671CON01.jpg
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1672,B,1,0,B,7,87,1,2,12,51,1,19,0,2,,0,1,0,0,0,0,0,0,0,,,,,,,183,0,3,186,224,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1672BAS00.jpg
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1673,B,1,0,B,7,105,10,20,28,95,4,72,1,9,,1,2,0,0,0,2,2,0,0,,,,,,,358,0,10,368,434,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1673BAS00.jpg
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1673,C,1,0,C01,11,100,16,13,12,89,6,57,1,7,,0,2,1,1,0,5,0,1,0,,,,,,,322,0,14,336,434,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1673CON01.jpg
1,32,ZACATECAS,9,LORETO,52,VILLA GARCIA,1674,B,1,0,B,0,10,1,4,5,21,1,36,1,0,,0,1,0,0,0,2,1,0,0,,,,,,,83,0,5,88,117,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1674BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1675,B,1,0,B,9,159,141,6,,3,49,22,0,,0,0,1,1,0,2,0,0,0,0,,,,,,,393,0,8,401,527,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1675BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1675,C,1,0,C01,6,131,147,1,,2,74,19,0,,0,1,4,1,0,0,0,0,0,1,,,,,,,387,0,20,407,527,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1675CON01.jpg
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1676,B,1,0,B,6,126,139,3,,0,48,19,2,,0,0,2,4,0,0,0,0,0,0,,,,,,,349,3,13,365,516,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1676BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1676,C,1,0,C01,14,113,159,5,,3,35,14,1,,1,0,1,4,0,3,1,0,0,0,,,,,,,354,0,26,380,516,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1676CON01.jpg
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1677,B,1,0,B,3,143,153,3,,2,43,15,0,,0,1,1,0,0,7,0,1,0,0,,,,,,,372,0,15,387,506,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1677BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1677,C,1,0,C01,4,109,117,6,,2,75,17,2,,0,0,4,4,0,1,0,1,0,0,,,,,,,342,0,26,368,506,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1677CON01.jpg
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1678,B,1,0,B,10,104,176,5,,3,59,19,2,,1,0,3,2,0,1,0,0,0,0,,,,,,,385,0,25,410,558,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1678BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1678,C,1,0,C01,8,67,153,2,,2,133,26,0,,0,0,3,4,0,3,0,1,0,0,,,,,,,402,0,21,423,558,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1678CON01.jpg
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1679,B,1,0,B,7,89,126,2,,0,49,17,1,,1,0,0,0,0,0,1,0,0,0,,,,,,,293,0,13,306,433,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1679BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1679,C,1,0,C01,10,86,108,6,,0,79,8,0,,0,1,1,3,0,0,0,0,0,0,,,,,,,302,0,12,314,433,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1679CON01.jpg
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1680,B,1,0,B,9,194,86,9,,2,55,19,0,,13,0,0,1,0,0,0,0,0,0,,,,,,,388,0,32,420,617,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1680BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1680,C,1,0,C01,18,220,83,9,,1,33,12,1,,1,2,3,4,0,1,0,0,0,0,,,,,,,388,0,23,411,616,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1680CON01.jpg
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1681,B,1,0,B,6,87,60,4,,0,51,11,0,,0,0,0,1,0,1,0,0,0,0,,,,,,,221,0,3,224,305,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1681BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1681,E,1,0,E01,6,69,191,21,,2,39,16,5,,0,0,4,1,1,2,1,0,0,0,,,,,,,358,0,34,392,562,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1681EXT00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1682,B,1,0,B,14,85,161,8,,4,25,10,1,,1,1,2,6,0,0,0,0,0,0,,,,,,,318,0,12,330,503,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1682BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1683,B,1,0,B,8,106,102,3,,3,123,13,5,,0,0,0,1,0,1,0,1,0,0,,,,,,,366,0,29,395,638,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1683BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1684,B,1,0,B,9,106,65,6,,10,117,13,0,,0,2,2,0,0,0,0,0,0,0,,,,,,,330,0,20,350,526,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1684BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1685,B,1,0,B,7,66,49,3,,3,90,19,1,,0,0,0,1,1,1,2,0,0,0,,,,,,,243,0,18,261,416,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1685BAS00.jpg
1,32,ZACATECAS,8,OJOCALIENTE,53,VILLA GONZALEZ ORTEGA,1686,B,1,0,B,9,119,58,1,,6,132,14,2,,0,1,0,0,0,0,1,0,0,0,,,,,,,343,0,29,372,592,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1686BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1687,B,1,0,B,4,159,160,0,2,1,9,32,1,1,5,0,3,1,0,1,0,0,0,1,,,,,,,380,0,14,394,506,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1687BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1687,C,1,0,C01,7,174,157,0,1,0,14,20,2,0,0,0,5,1,0,1,1,0,0,0,,,,,,,383,0,8,391,505,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1687CON01.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1688,B,1,0,B,4,201,118,1,1,2,6,59,1,2,0,0,1,3,0,1,0,0,0,0,,,,,,,400,0,14,414,560,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1688BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1688,C,1,0,C01,4,191,126,2,0,0,19,66,0,5,0,0,1,1,0,0,0,0,0,0,,,,,,,415,0,14,429,560,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1688CON01.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1689,B,1,0,B,3,240,182,1,0,2,5,73,2,1,3,0,1,2,0,1,1,0,0,0,,,,,,,517,0,20,537,703,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1689BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1689,C,1,0,C01,6,211,184,4,1,2,11,71,1,7,0,0,2,1,0,1,1,2,0,1,,,,,,,506,0,17,523,702,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1689CON01.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1690,B,1,0,B,10,154,103,2,0,2,2,29,1,0,0,0,3,2,0,0,1,1,1,0,,,,,,,311,0,9,320,427,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1690BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1691,B,1,0,B,7,179,97,8,2,3,1,46,1,0,1,0,4,3,0,1,2,1,0,0,,,,,,,356,0,12,368,470,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1691BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1691,C,1,0,C01,14,147,128,13,3,1,4,57,0,0,0,0,1,0,0,0,4,2,0,0,,,,,,,374,0,6,380,470,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1691CON01.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1692,B,1,0,B,3,109,74,4,0,0,5,30,2,0,2,0,0,1,0,1,2,0,1,1,,,,,,,235,0,13,248,350,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1692BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1693,B,1,0,B,6,107,100,4,1,3,2,53,2,0,1,1,1,2,0,0,0,0,0,1,,,,,,,284,0,17,301,449,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1693BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1694,B,1,0,B,7,197,90,0,1,4,2,70,3,1,1,0,1,3,0,2,0,0,0,0,,,,,,,382,0,15,397,519,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1694BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1695,B,1,0,B,1,172,99,2,2,3,0,56,2,0,0,2,0,0,0,1,0,0,0,2,,,,,,,342,0,25,367,499,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1695BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1696,B,1,0,B,10,187,186,4,0,2,3,19,0,0,3,0,0,1,0,0,0,0,0,0,,,,,,,415,0,9,424,524,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1696BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1697,B,1,0,B,10,111,179,5,0,3,1,54,1,0,0,1,1,6,0,0,0,0,0,0,,,,,,,372,0,14,386,577,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1697BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1698,B,1,0,B,0,86,89,0,2,0,3,115,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,296,0,9,305,414,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1698BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1699,B,1,0,B,4,167,98,3,0,2,2,22,2,0,0,0,2,0,0,0,3,0,0,0,,,,,,,305,0,11,316,517,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1699BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1699,C,1,0,C01,5,167,114,5,1,1,0,24,1,2,0,0,1,1,0,0,0,0,0,0,,,,,,,322,0,14,336,517,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1699CON01.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1700,B,1,0,B,27,144,189,10,0,4,1,95,3,0,2,1,3,6,0,0,0,0,0,2,,,,,,,487,0,8,495,630,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1700BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1700,C,1,0,C01,19,165,200,8,3,4,7,68,3,0,0,1,0,9,0,0,0,0,0,0,,,,,,,487,0,21,508,629,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1700CON01.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1701,B,1,0,B,6,52,110,4,1,4,1,73,0,1,8,1,0,5,0,1,1,0,0,0,,,,,,,268,0,9,277,345,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1701BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1702,B,1,0,B,8,78,79,8,7,0,5,41,1,2,1,0,1,1,0,0,0,0,0,0,,,,,,,232,0,9,241,308,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1702BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1703,B,1,0,B,5,70,45,0,2,1,1,5,0,0,2,0,0,2,0,1,0,0,0,0,,,,,,,134,0,8,142,223,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1703BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1704,B,1,0,B,1,59,71,1,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,141,0,3,144,183,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1704BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1705,B,1,0,B,2,71,26,13,1,2,29,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,173,0,3,176,206,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1705BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1706,B,1,0,B,1,41,35,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,82,0,3,85,100,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1706BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1707,B,1,0,B,13,57,58,0,1,0,0,17,1,1,0,0,1,5,0,0,0,0,0,0,,,,,,,154,0,8,162,198,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1707BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1708,B,1,0,B,1,91,103,2,0,4,0,50,0,2,0,1,0,0,0,1,0,0,0,1,,,,,,,256,0,10,266,329,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1708BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1709,B,1,0,B,2,126,114,3,0,4,2,47,3,0,2,1,0,2,0,0,0,0,0,0,,,,,,,306,0,10,316,397,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1709BAS00.jpg
1,32,ZACATECAS,15,PINOS,54,VILLA HIDALGO,1710,B,1,0,B,13,130,60,6,3,4,4,145,8,0,3,2,1,3,0,0,2,0,1,0,,,,,,,385,0,21,406,572,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1710BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1711,B,1,0,B,14,93,113,6,3,1,14,54,1,0,3,,1,3,0,1,2,0,0,0,,,,,,,309,0,14,323,518,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1711BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1711,C,1,0,C01,11,95,112,6,2,4,10,53,1,0,0,,0,3,0,0,0,0,0,0,,,,,,,297,1,12,310,518,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1711CON01.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1711,C,2,0,C02,11,84,157,5,1,2,6,58,0,1,0,,2,3,0,0,1,0,0,0,,,,,,,331,1,8,340,518,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1711CON02.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1712,B,1,0,B,17,152,136,5,2,5,6,110,2,2,0,,1,1,0,1,1,0,0,1,,,,,,,442,0,17,459,676,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1712BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1713,B,1,0,B,18,168,155,12,5,2,3,94,3,2,0,,3,4,0,0,0,0,0,0,,,,,,,469,0,14,483,730,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1713BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1714,B,1,0,B,6,105,126,6,2,4,24,43,1,0,0,,0,2,0,0,1,0,0,0,,,,,,,320,0,11,331,508,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1714BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1714,C,1,0,C01,7,129,104,9,3,2,16,52,0,2,0,,4,2,0,0,0,2,0,2,,,,,,,334,0,7,341,507,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1714CON01.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1715,B,1,0,B,26,131,123,6,1,1,13,73,0,1,0,,1,0,0,0,1,1,0,0,,,,,,,378,0,10,388,549,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1715BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1716,B,1,0,B,17,112,133,5,1,2,13,44,0,0,0,,5,3,0,0,0,1,0,1,,,,,,,337,0,18,355,543,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1716BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1716,C,1,0,C01,11,112,113,3,0,0,7,58,0,0,0,,3,5,0,0,2,1,0,0,,,,,,,315,0,16,331,542,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1716CON01.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1717,B,1,0,B,7,136,100,4,3,1,16,76,1,1,2,,1,3,0,1,0,0,0,1,,,,,,,353,0,6,359,526,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1717BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1717,C,1,0,C01,18,144,87,12,1,1,13,81,0,0,0,,2,0,0,0,1,0,0,0,,,,,,,360,0,8,368,526,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1717CON01.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1718,B,1,0,B,31,218,108,8,8,1,15,67,2,2,1,,1,1,0,0,0,0,0,0,,,,,,,463,0,9,472,690,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1718BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1719,B,1,0,B,30,128,113,9,3,1,22,56,1,2,0,,2,3,0,0,1,0,1,1,,,,,,,373,1,17,391,619,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1719BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1720,B,1,0,B,9,104,140,4,4,2,11,58,1,1,1,,3,3,0,1,1,2,0,1,,,,,,,346,0,6,352,547,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1720BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1720,C,1,0,C01,13,96,126,9,2,3,13,55,1,0,0,,4,5,0,1,1,1,0,0,,,,,,,330,0,9,339,547,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1720CON01.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1721,B,1,0,B,26,167,197,6,8,5,18,68,2,1,0,,1,6,0,1,0,2,0,0,,,,,,,508,0,21,529,746,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1721BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1722,B,1,0,B,18,131,80,14,2,0,16,59,0,0,1,,1,1,0,0,0,1,0,0,,,,,,,324,0,8,332,498,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1722BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1723,B,1,0,B,21,79,86,1,5,3,9,78,5,0,1,,6,0,0,0,0,0,0,0,,,,,,,294,0,5,299,454,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1723BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1723,C,1,0,C01,31,88,96,4,4,4,3,80,0,0,0,,1,2,0,0,3,0,1,0,,,,,,,317,0,6,323,454,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1723CON01.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1724,B,1,0,B,23,86,73,6,2,4,18,66,2,3,1,,0,1,0,0,2,0,0,0,,,,,,,287,0,9,296,444,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1724BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1724,C,1,0,C01,18,84,97,2,1,7,17,82,2,2,0,,1,2,0,0,0,0,0,2,,,,,,,317,0,7,324,444,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1724CON01.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1725,B,1,0,B,28,133,94,7,4,9,11,108,5,3,1,,3,2,0,0,1,0,1,0,,,,,,,410,1,14,425,593,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1725BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1726,B,1,0,B,5,136,99,5,5,1,17,126,2,2,0,,2,4,0,0,0,2,0,1,,,,,,,407,0,5,412,595,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1726BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1727,B,1,0,B,26,54,70,7,1,2,33,69,3,0,1,,1,4,0,0,2,0,0,3,,,,,,,276,0,10,286,409,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1727BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1727,C,1,0,C01,18,62,83,3,0,2,30,73,1,0,0,,0,1,12,0,0,3,1,0,,,,,,,289,0,10,299,408,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1727CON01.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1728,B,1,0,B,27,78,86,7,1,3,19,113,7,0,0,,0,3,0,0,1,0,1,0,,,,,,,346,0,16,362,572,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1728BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1730,B,1,0,B,8,96,129,1,3,3,36,47,3,0,0,,2,8,0,0,1,1,0,4,,,,,,,342,0,18,360,513,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1730BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1731,B,1,0,B,16,53,100,10,6,2,18,94,11,1,2,,0,1,0,0,6,1,0,2,,,,,,,323,0,13,336,513,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1731BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1732,B,1,0,B,2,19,53,3,0,0,3,18,0,0,0,,1,0,0,0,0,0,0,0,,,,,,,99,0,9,108,165,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1732BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1733,B,1,0,B,11,32,49,3,2,1,2,43,1,1,0,,0,0,1,0,0,1,0,0,,,,,,,147,0,8,155,314,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1733BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1734,B,1,0,B,18,84,120,12,4,2,13,129,4,1,0,,3,6,0,1,3,2,0,0,,,,,,,402,0,21,423,734,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A1734BAS00.jpg
