CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PVEM,NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,PRI_PVEM_NVA_ALIANZA,PRD,PT,PRD_PT,MC,PSD,MORENA,ES,PH,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,709,C01,29,34,14,1,0,0,2,2,31,0,,59,28,74,13,20,,,,0,307,11,318,502,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,709,C02,23,34,10,2,2,0,0,0,28,2,,48,26,77,24,26,,,,0,302,10,312,501,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,710,B,65,31,6,4,1,0,0,1,22,3,,58,31,52,27,36,,,,0,337,22,359,617,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,710,C01,69,34,11,2,0,0,0,1,32,4,,65,35,50,24,32,,,,0,359,19,378,616,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,710,C02,74,35,5,6,0,0,0,0,34,1,,73,38,59,18,32,,,,1,375,12,388,616,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,710,C03,56,28,3,4,0,0,0,0,33,5,,8,24,60,17,60,,,,1,298,21,320,616,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,711,B,47,68,5,7,0,1,0,0,24,2,,45,28,49,14,15,,,,0,305,16,321,532,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,711,C01,64,77,3,1,0,0,0,2,40,2,,44,38,60,13,16,,,,0,360,12,372,532,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,712,B,21,38,8,14,0,3,0,1,105,4,,80,4,2,24,18,,,,0,322,21,343,654,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,713,B,5,78,11,2,0,0,0,0,52,6,,47,13,28,11,44,,,,0,297,10,307,549,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,713,C01,3,0,0,0,0,0,0,79,59,4,,61,23,25,14,34,,,,0,302,7,309,549,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,714,B,13,83,17,3,1,1,0,1,62,12,,57,29,11,21,17,,,,0,328,6,334,545,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,714,C01,10,58,19,2,0,0,0,0,45,15,,68,24,17,15,29,,,,0,302,10,312,544,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,714,C02,3,89,15,7,0,0,0,0,44,18,,59,24,10,24,20,,,,0,313,6,319,544,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,715,B,15,50,12,3,1,0,0,1,40,21,,51,20,26,19,23,,,,0,282,12,294,520,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,716,B,19,110,9,5,0,0,0,0,84,3,,5,5,7,84,35,,,,0,366,17,383,580,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,716,C01,21,125,6,3,0,0,0,0,86,4,,6,6,6,86,32,,,,0,381,12,393,579,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,717,B,20,73,6,1,0,0,0,1,106,10,,19,9,34,106,38,,,,0,423,18,441,743,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,717,C01,27,81,7,2,0,0,0,0,89,7,,19,13,26,115,44,,,,0,430,16,446,743,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,718,B,14,49,19,1,1,0,0,0,54,1,,16,13,12,58,12,,,,0,250,9,259,412,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,718,C01,13,49,12,2,2,0,1,0,45,1,,20,22,18,45,10,,,,0,240,23,263,411,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,719,B,27,63,12,0,0,0,0,0,28,4,,24,17,10,81,22,,,,0,288,10,298,422,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,719,C01,12,86,5,0,0,1,0,1,27,4,,35,25,8,59,13,,,,0,276,26,302,421,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,720,B,30,49,3,3,4,0,0,0,37,7,,32,10,7,98,62,,,,0,342,18,360,556,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,720,SMR01,3,0,0,0,0,0,0,0,4,0,,1,0,2,2,1,,,,0,13,0,13,,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,721,B,34,48,15,2,1,0,0,0,35,4,,50,12,48,56,65,,,,0,370,19,389,699,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,722,B,25,29,2,5,1,1,0,1,27,1,,16,19,7,65,68,,,,0,267,16,283,503,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,722,C01,21,51,5,3,0,0,0,0,25,4,,7,12,5,50,84,,,,0,267,11,278,502,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,723,B,22,15,31,0,2,1,0,0,43,2,,9,4,2,258,8,,,,0,397,13,410,618,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,723,C01,33,15,51,1,1,0,0,0,41,2,,14,6,2,231,7,,,,0,404,13,417,618,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,723,C02,23,13,36,0,0,0,0,0,35,2,,22,5,2,238,10,,,,0,386,19,405,617,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,724,B,64,44,10,3,1,0,0,0,73,1,,13,5,7,92,7,,,,0,320,12,332,554,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,724,C01,50,43,13,1,4,0,1,0,58,0,,18,9,7,73,5,,,,0,282,6,288,554,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,724,C02,91,44,7,1,1,0,0,0,59,2,,16,3,3,77,5,,,,0,309,13,322,553,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,725,B,40,61,6,3,0,0,0,1,126,1,,13,13,6,60,7,,,,0,337,13,350,566,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,725,C01,31,46,12,1,1,1,0,0,125,1,,12,14,4,55,1,,,,0,304,13,317,565,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,725,C02,52,46,6,0,0,0,0,1,117,2,,19,10,8,70,9,,,,0,340,10,350,565,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,725,C03,57,55,4,0,3,0,0,2,122,3,,12,9,4,67,6,,,,0,344,4,348,565,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,726,B,36,49,7,1,0,0,0,0,113,1,,5,11,2,105,3,,,,0,333,9,342,525,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,726,C01,21,53,4,2,3,0,0,0,83,2,,22,5,6,109,5,,,,0,315,7,322,525,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,727,B,56,72,17,1,1,0,0,0,41,6,,26,14,11,62,12,,,,0,319,18,337,670,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,727,C01,63,67,10,1,3,2,0,0,56,6,,27,5,8,54,6,,,,1,308,16,325,670,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,727,C02,67,0,0,0,0,0,0,71,36,11,,26,12,15,61,11,,,,0,310,10,320,670,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,728,B,78,31,9,4,0,0,0,0,68,4,,26,8,9,75,24,,,,0,336,21,357,712,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,728,C01,101,26,3,9,0,0,0,0,61,3,,49,10,18,62,31,,,,1,373,17,391,712,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,729,B,23,17,7,1,0,0,0,0,22,0,,12,4,15,50,28,,,,0,179,6,185,403,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,729,C01,28,13,6,2,0,0,0,0,23,3,,19,3,17,42,34,,,,0,190,12,202,403,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,730,B,55,27,10,1,0,0,0,0,31,4,,21,10,13,94,58,,,,0,324,29,353,727,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,730,C01,84,27,3,11,2,0,0,0,27,1,,3,14,14,100,70,,,,0,356,11,367,726,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,731,B,26,15,9,2,0,0,0,0,34,7,,16,15,28,28,212,,,,0,392,18,410,743,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,731,C01,27,13,3,2,0,0,0,0,33,3,,19,16,30,40,198,,,,0,384,14,398,743,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,731,C02,31,18,8,1,0,0,0,0,31,5,,18,18,27,30,177,,,,0,364,17,381,743,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,731,C03,39,19,16,1,0,0,0,0,36,4,,13,23,31,31,202,,,,0,415,18,433,743,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,732,B,11,40,9,5,1,0,1,1,19,5,,56,23,15,22,17,,,,0,225,15,240,467,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,732,C01,9,36,9,8,0,0,0,0,33,1,,52,24,15,35,38,,,,0,260,9,269,466,ACTA CASILLA,,,
,17,MORELOS,10,ZACATEPEC,24,TLALTIZAPAN,733,B,19,59,7,6,3,0,0,0,35,5,,88,13,1,44,38,,,,0,318,17,335,433,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,734,B,21,89,2,6,,,,,108,48,,17,53,7,0,3,,,,0,354,12,366,615,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,734,C01,13,83,6,9,,,,,86,52,,23,49,7,1,3,,,,1,332,14,347,615,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,734,C02,11,92,2,5,,,,,94,43,,27,50,11,5,1,,,,0,341,19,360,614,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,735,B,14,38,0,5,,,,,66,54,,4,72,16,2,6,,,,0,277,10,287,511,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,735,C01,11,43,1,3,,,,,67,39,,6,71,7,4,1,,,,1,253,13,267,511,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,735,C02,15,45,1,3,,,,,70,47,,10,57,17,5,2,,,,1,272,9,282,511,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,736,B,18,30,0,17,,,,,59,56,,9,53,11,4,3,,,,0,260,16,276,477,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,736,C01,10,33,2,5,,,,,86,49,,6,58,15,3,0,,,,0,267,11,278,477,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,737,B,13,43,1,5,,,,,68,81,,67,33,18,16,1,,,,0,346,11,357,581,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,737,C01,7,44,4,1,,,,,81,89,,57,44,7,12,3,,,,0,349,8,357,581,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,737,C02,11,46,4,4,,,,,92,67,,61,36,20,17,0,,,,0,358,15,373,581,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,737,E01,10,14,1,6,,,,,26,37,,14,29,7,12,0,,,,0,156,6,162,235,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,737,E02,7,29,1,6,,,,,51,93,,26,38,12,3,6,,,,0,272,13,285,485,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,738,B,14,42,2,8,,,,,72,83,,11,32,38,7,2,,,,2,311,10,323,545,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,738,C01,18,45,3,8,,,,,78,97,,15,41,23,5,3,,,,1,336,10,347,545,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,738,C02,20,48,6,3,,,,,63,63,,19,50,43,5,2,,,,0,322,11,333,544,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,739,B,5,72,2,11,,,,,102,50,,15,38,12,2,0,,,,0,309,14,323,505,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,739,C01,10,79,1,13,,,,,87,52,,12,38,7,2,0,,,,0,301,7,308,505,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,739,C02,7,80,3,3,,,,,71,57,,11,34,11,2,2,,,,0,281,12,293,504,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,740,B,13,61,7,10,,,,,60,72,,15,65,15,7,5,,,,0,330,12,342,578,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,740,C01,12,72,2,2,,,,,89,75,,11,58,11,5,2,,,,0,339,13,352,578,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,740,C02,7,75,5,8,,,,,62,78,,6,58,26,5,1,,,,0,331,12,343,578,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,740,C03,12,69,6,6,,,,,65,81,,13,61,9,5,2,,,,0,329,9,338,578,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,741,B,37,31,1,6,,,,,72,70,,13,29,22,2,6,,,,0,289,15,304,536,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,741,C01,40,28,2,4,,,,,51,107,,6,34,19,4,8,,,,1,303,15,319,536,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,741,C02,27,38,1,5,,,,,57,83,,13,29,35,4,6,,,,0,298,13,311,536,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,742,B,19,37,7,3,,,,,74,71,,49,51,24,17,6,,,,1,358,9,368,579,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,742,C01,30,46,4,4,,,,,71,94,,39,49,22,19,2,,,,0,380,6,386,579,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,742,SMR01,2,4,0,0,,,,,3,3,,3,7,1,0,0,,,,0,23,2,25,,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,743,B,20,58,3,12,,,,,82,46,,16,33,11,2,1,,,,0,284,11,295,573,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,743,C01,13,63,4,11,,,,,85,43,,6,44,11,8,1,,,,0,289,12,301,572,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,743,C02,19,71,3,8,,,,,74,47,,5,48,18,3,2,,,,0,298,9,307,572,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,744,B,8,119,3,23,,,,,59,50,,20,66,15,0,2,,,,0,365,11,376,614,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,745,B,16,49,16,4,,,,,59,25,,12,79,2,5,3,,,,1,270,3,274,428,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,745,E01,0,14,0,2,,,,,73,56,,14,78,4,1,3,,,,1,245,3,249,306,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,745,E02,3,27,0,4,,,,,51,43,,22,57,9,12,2,,,,0,230,13,243,436,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,746,B,7,57,5,5,,,,,127,51,,10,109,1,4,1,,,,0,377,21,398,665,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,747,B,0,13,0,0,,,,,60,20,,1,82,0,58,1,,,,0,235,10,245,339,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,748,B,7,76,1,1,,,,,76,127,,7,97,1,4,1,,,,0,398,14,412,563,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,749,B,2,34,0,1,,,,,56,62,,2,121,0,8,3,,,,0,289,7,296,435,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,749,C01,0,31,0,1,,,,,43,53,,2,150,0,11,3,,,,0,294,10,304,434,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,750,B,0,12,0,4,,,,,34,117,,20,57,0,42,1,,,,0,287,16,303,484,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,751,B,1,41,2,3,,,,,46,45,,24,61,3,3,4,,,,0,233,11,244,396,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,752,B,2,37,1,1,,,,,44,16,,8,24,3,7,0,,,,0,143,14,157,242,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,753,B,6,36,2,2,,,,,82,15,,1,24,3,17,3,,,,0,191,12,203,389,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,754,B,3,27,2,1,,,,,9,28,,15,15,2,23,0,,,,1,125,6,132,210,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,755,B,0,15,0,1,,,,,80,9,,2,88,0,1,2,,,,0,198,11,209,284,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,756,B,8,26,2,7,,,,,61,35,,9,34,3,9,4,,,,0,198,17,215,400,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,756,C01,4,29,2,6,,,,,77,30,,6,51,4,13,3,,,,0,225,15,240,400,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,757,B,0,31,0,1,,,,,15,30,,2,16,0,24,0,,,,0,119,12,131,180,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,757,E01,1,12,0,4,,,,,19,14,,5,14,0,1,0,,,,0,70,0,70,90,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,758,B,2,17,0,2,,,,,11,18,,1,15,1,0,0,,,,0,67,5,72,109,ACTA CASILLA,,,
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,759,B,3,13,0,2,,,,,33,11,,4,33,2,1,0,,,,0,102,5,107,160,ACTA CASILLA,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,760,B,0,136,2,182,,,,,185,0,,1,0,11,0,0,,,,0,517,7,524,651,,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,760,C01,0,139,1,185,,,,,170,1,,1,0,18,0,0,,,,17,515,0,532,651,,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,761,B,1,144,3,201,,,,,151,2,,0,1,16,1,0,,,,1,520,22,543,709,,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,761,C01,1,201,1,148,,,,,163,1,,2,0,15,1,0,,,,0,533,13,546,708,,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,761,C02,0,161,2,191,,,,,182,2,,3,0,17,0,0,,,,0,558,8,566,708,,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,762,B,0,122,0,159,,,,,112,0,,0,0,12,0,0,,,,0,405,25,430,589,,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,762,C01,0,129,0,163,,,,,107,0,,2,1,10,0,1,,,,0,413,25,438,589,,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,762,C02,0,143,0,142,,,,,129,0,,1,1,15,0,1,,,,0,432,25,457,589,,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,763,B,0,80,1,215,,,,,113,0,,0,0,16,1,0,,,,0,426,5,431,545,,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,763,C01,0,86,2,210,,,,,135,0,,0,0,9,1,0,,,,0,443,14,457,544,,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,764,B,0,79,4,148,,,,,134,1,,1,0,14,0,3,,,,0,384,13,397,522,,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,764,C01,1,109,2,133,,,,,134,2,,2,0,8,0,0,,,,0,391,12,403,522,,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,765,B,2,135,0,170,,,,,154,0,,0,0,11,0,0,,,,0,472,36,508,644,,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,766,B,3,103,1,193,,,,,172,2,,4,1,8,0,0,,,,0,487,15,502,698,,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,766,C01,1,132,1,218,,,,,141,4,,1,0,6,0,1,,,,0,505,22,527,698,,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,767,B,1,71,1,119,,,,,71,2,,1,0,19,3,0,,,,0,288,18,306,567,,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,767,C01,5,83,3,160,,,,,99,3,,2,0,13,2,1,,,,0,371,17,388,567,,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,767,C02,1,86,2,125,,,,,112,0,,2,0,17,1,0,,,,0,346,13,359,566,,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,768,B,4,89,4,102,,,,,168,3,,2,1,18,1,1,,,,0,393,26,419,713,,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,768,C01,2,125,4,89,,,,,152,1,,4,2,14,0,5,,,,0,398,22,420,713,,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,768,C02,3,99,2,108,,,,,157,3,,3,3,23,1,3,,,,0,405,18,423,713,,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,27,TOTOLAPAN,769,B,160,68,0,1,,,,,220,0,,1,0,24,0,1,,,,0,475,23,498,714,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,27,TOTOLAPAN,769,C01,196,47,2,1,,,,,225,3,,1,4,28,0,2,,,,0,509,10,519,713,ACTA CASILLA,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,27,TOTOLAPAN,769,C02,188,49,0,1,,,,,215,0,,1,0,28,1,3,,,,0,486,13,499,713,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,27,TOTOLAPAN,770,B,257,27,2,4,,,,,177,1,,2,1,10,1,0,,,,0,482,20,502,717,ACTA CASILLA,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,27,TOTOLAPAN,770,C01,219,37,2,1,,,,,211,1,,1,0,9,0,0,,,,0,481,23,504,716,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,27,TOTOLAPAN,771,B,157,53,2,2,,,,,174,0,,0,1,6,0,1,,,,0,396,8,404,560,ACTA CASILLA,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,27,TOTOLAPAN,771,C01,157,37,0,1,,,,,167,0,,0,0,4,1,2,,,,0,369,7,376,559,ACTA CASILLA,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,27,TOTOLAPAN,771,C02,159,42,2,4,,,,,141,0,,1,0,11,1,0,,,,0,361,15,376,559,ACTA CASILLA,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,27,TOTOLAPAN,772,B,77,16,3,3,,,,,73,0,,0,0,3,1,0,,,,0,176,3,179,250,ACTA CASILLA,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,27,TOTOLAPAN,773,B,145,22,1,1,,,,,135,0,,0,2,19,1,0,,,,0,326,11,337,511,ACTA CASILLA,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,27,TOTOLAPAN,773,C01,162,33,2,1,,,,,115,4,,4,0,28,1,0,,,,0,350,9,359,510,ACTA CASILLA,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,27,TOTOLAPAN,773,C02,159,15,1,0,,,,,124,1,,4,0,18,0,1,,,,0,323,16,339,510,ACTA CASILLA,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,27,TOTOLAPAN,774,B,64,40,2,1,,,,,111,0,,0,0,16,0,1,,,,0,235,7,242,340,ACTA CASILLA,,,
,17,MORELOS,13,YAUTEPEC ORIENTE,27,TOTOLAPAN,775,B,50,2,0,1,,,,,125,1,,0,0,4,0,0,,,,0,183,5,188,218,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,8,TETECALA,28,XOCHITEPEC,776,B,7,88,13,15,,,,,120,3,,28,5,6,6,2,,,,0,293,13,306,608,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA,28,XOCHITEPEC,776,C01,6,85,13,11,,,,,112,4,,39,4,7,8,0,,,,0,289,13,302,608,ACTA CASILLA,,,
,17,MORELOS,8,TETECALA,28,XOCHITEPEC,776,C02,2,78,12,9,,,,,122,6,,44,5,11,10,2,,,,0,301,16,317,608,ACTA LEVANTADA EN CONSEJO,,,
