CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,CP,MC,NA,MORENA,ES,PAN_MC,PRI_NA,PRI_NA_CP,PRI_PVEM_NA,PRI_PVEM_CP,PRI_CP,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1484,B,1,0,B,,,9,19,,,,18,90,8,11,,,,36,,,3,0,0,1,195,0,14,209,265,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1485,B,1,0,B,,,17,34,,,,88,84,9,68,,,,25,,,4,2,1,1,333,0,32,365,467,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1486,B,1,0,B,,,18,52,,,,27,114,8,42,,,,100,,,2,0,0,2,365,0,70,435,524,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1487,B,1,0,B,,,13,47,,,,67,121,6,87,,,,72,,,4,7,0,3,427,0,60,487,667,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1488,B,1,0,B,,,7,13,,,,83,39,7,44,,,,65,,,2,0,1,0,261,0,29,290,361,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1489,B,1,0,B,,,7,45,,,,47,120,9,126,,,,97,,,1,0,0,0,452,0,38,490,635,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1490,B,1,0,B,,,14,63,,,,84,195,15,76,,,,83,,,3,7,2,2,544,0,50,594,745,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1490,E,1,0,E01,,,11,27,,,,9,126,8,43,,,,28,,,6,3,1,5,267,0,33,300,369,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1491,B,1,0,B,,,14,31,,,,80,57,8,51,,,,55,,,0,2,0,0,298,0,25,323,416,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1491,C,1,0,C01,,,10,26,,,,76,70,8,55,,,,56,,,3,0,1,0,305,0,28,333,416,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1492,B,1,0,B,,,9,22,,,,68,119,14,57,,,,55,,,4,1,1,2,352,0,31,383,488,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1492,C,1,0,C01,,,15,34,,,,76,124,8,37,,,,56,,,7,2,0,0,359,0,39,398,488,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1492,E,1,0,E01,,,37,61,,,,49,132,16,134,,,,88,,,7,7,0,1,532,1,43,576,723,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1493,B,1,0,B,,,16,29,,,,91,118,14,109,,,,74,,,4,3,0,0,458,0,40,498,673,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1494,B,1,0,B,,,15,34,,,,48,61,6,132,,,,58,,,3,2,1,0,360,0,37,397,527,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1495,B,1,0,B,,,13,30,,,,24,108,14,31,,,,59,,,2,2,1,1,285,0,34,319,406,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1495,C,1,0,C01,,,21,31,,,,19,104,4,25,,,,53,,,7,4,1,1,270,0,41,311,406,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1496,B,1,0,B,,,71,17,,,,141,54,3,94,,,,73,,,2,2,0,0,457,0,30,487,687,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1496,C,1,0,C01,,,73,9,,,,147,49,7,95,,,,90,,,4,1,0,1,476,0,37,513,687,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1496,C,2,0,C02,,,81,11,,,,144,60,2,93,,,,97,,,2,2,1,1,494,0,29,523,686,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1497,B,1,0,B,,,53,4,,,,175,47,2,56,,,,50,,,0,0,0,0,387,0,21,408,542,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1497,C,1,0,C01,,,53,4,,,,159,42,4,79,,,,43,,,3,0,0,0,387,0,26,413,542,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1497,C,2,0,C02,,,77,6,,,,167,36,2,51,,,,51,,,1,1,0,1,393,0,16,409,541,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1498,B,1,0,B,,,41,6,,,,181,61,1,59,,,,57,,,4,1,0,1,412,0,31,443,584,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1498,C,1,0,C01,,,33,10,,,,189,71,6,66,,,,47,,,1,0,0,0,423,1,23,447,584,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1499,B,1,0,B,,,64,12,,,,189,67,7,89,,,,57,,,2,1,0,1,489,0,33,522,664,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1499,C,1,0,C01,,,67,7,,,,187,67,3,85,,,,71,,,3,1,0,0,491,0,34,525,664,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1500,B,1,0,B,,,37,3,,,,214,45,2,37,,,,41,,,2,1,0,0,382,0,28,410,512,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1500,C,1,0,C01,,,23,5,,,,178,48,6,70,,,,44,,,2,1,0,1,378,0,19,397,511,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1501,B,1,0,B,,,99,9,,,,97,62,5,86,,,,65,,,3,3,0,1,430,0,36,466,590,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1501,C,1,0,C01,,,100,13,,,,103,67,4,88,,,,42,,,2,0,0,0,419,0,35,454,590,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1502,B,1,0,B,,,100,19,,,,70,43,2,115,,,,54,,,1,1,1,1,407,0,41,448,610,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1503,B,1,0,B,,,30,6,,,,53,14,4,46,,,,66,,,1,1,0,0,221,0,26,247,296,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1504,B,1,0,B,,,82,6,,,,120,39,2,71,,,,69,,,0,0,0,0,389,1,24,414,528,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1505,B,1,0,B,,,8,2,,,,13,6,0,65,,,,21,,,0,0,0,0,115,0,2,117,118,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1506,B,1,0,B,,,40,2,,,,23,3,0,27,,,,12,,,0,0,0,0,107,0,8,115,118,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1507,B,1,0,B,87,,72,5,,10,15,,19,4,,,,160,,,,0,0,0,0,372,0,28,400,596,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1508,B,1,0,B,121,,97,1,,7,21,,14,2,,,,122,,,,0,1,0,0,386,0,39,425,698,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1508,C,1,0,C01,130,,90,5,,7,7,,20,0,,,,134,,,,1,0,0,0,394,0,42,436,697,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1509,B,1,0,B,70,,70,5,,1,16,,20,2,,,,112,,,,1,0,0,0,297,0,27,324,583,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1509,C,1,0,C01,87,,57,5,,9,18,,10,3,,,,158,,,,0,0,0,0,347,0,43,390,582,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1510,B,1,0,B,89,,81,11,,4,13,,17,3,,,,160,,,,0,0,0,1,379,0,46,425,729,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1511,B,1,0,B,61,,74,1,,7,14,,14,0,,,,101,,,,1,1,0,1,275,0,33,308,502,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1511,C,1,0,C01,62,,80,10,,4,9,,20,2,,,,109,,,,3,0,0,0,299,0,17,316,501,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1511,C,2,0,C02,74,,86,4,,4,9,,22,2,,,,111,,,,1,0,1,0,314,0,22,336,501,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1512,B,1,0,B,34,,114,5,,0,3,,7,1,,,,102,,,,0,0,0,0,266,0,21,287,451,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1512,C,1,0,C01,39,,111,6,,1,4,,8,3,,,,108,,,,0,0,0,0,280,0,24,304,450,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1513,B,1,0,B,41,,97,3,,4,5,,10,1,,,,122,,,,0,0,0,0,283,0,31,314,475,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1514,B,1,0,B,85,,36,3,,1,3,,6,5,,,,55,,,,1,0,0,0,195,0,22,217,302,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1515,B,1,0,B,42,,4,6,,1,0,,5,0,,,,67,,,,0,0,0,0,125,0,7,132,190,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1516,B,1,0,B,37,,39,2,,0,0,,6,0,,,,30,,,,0,0,0,0,114,0,13,127,202,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1520,B,1,0,B,,,26,5,84,4,,,40,4,49,47,,,,,,2,0,0,0,261,0,25,286,416,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1520,C,1,0,C01,,,38,3,84,5,,,44,1,34,38,,,,,,1,0,0,1,249,0,30,279,415,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1521,B,1,0,B,,,41,9,85,2,,,25,2,42,11,,,,,,0,0,0,0,217,0,8,225,279,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1522,B,1,0,B,,,43,9,149,4,,,66,4,89,94,,,,,,0,2,0,0,460,0,47,507,776,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1524,B,1,0,B,,,17,5,63,0,,,5,0,9,15,,,,,,2,0,0,0,116,0,9,125,169,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1525,B,1,0,B,,,43,5,95,2,,,11,1,49,25,,,,,,2,0,0,0,233,0,37,270,485,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1526,B,1,0,B,,,43,2,156,3,,,7,1,25,21,,,,,,0,0,0,0,258,0,6,264,363,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1527,B,1,0,B,,,96,3,189,0,,,6,0,33,87,,,,,,0,2,0,0,416,0,27,443,568,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1528,B,1,0,B,,,40,1,98,2,,,8,0,26,16,,,,,,0,2,0,0,193,0,11,204,288,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1530,B,1,0,B,,,7,0,75,2,,,4,0,15,20,,,,,,2,0,0,0,125,0,13,138,172,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1531,B,1,0,B,,,13,1,175,1,,,1,3,33,54,,,,,,0,0,0,0,281,0,37,318,395,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1532,B,1,0,B,,,3,1,88,0,,,4,0,32,46,,,,,,1,0,0,0,175,0,15,190,260,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1533,B,1,0,B,,,16,3,44,6,,,10,2,19,23,,,,,,0,0,0,0,123,0,19,142,247,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1534,B,1,0,B,,,28,8,150,4,,,30,3,22,42,,,,,,0,0,0,3,290,0,21,311,468,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1536,B,1,0,B,,,14,33,30,41,,,82,6,104,38,,,,,,4,0,0,1,353,0,57,410,563,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1536,C,1,0,C01,,,24,21,56,40,,,65,8,120,40,,,,,,3,0,0,0,377,2,45,424,563,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1537,B,1,0,B,,,20,28,40,36,,,77,10,126,45,,,,,,1,2,0,1,386,2,162,550,610,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1538,B,1,0,B,,,37,49,54,72,,,101,4,119,52,,,,,,5,1,1,0,495,0,42,537,742,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1538,C,1,0,C01,,,36,37,46,49,,,117,7,101,50,,,,,,1,3,1,3,451,1,55,507,742,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1539,B,1,0,B,,,17,8,42,6,,,27,0,38,65,,,,,,1,1,1,0,206,0,16,222,627,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1539,C,1,0,C01,,,24,25,41,41,,,101,6,114,31,,,,,,2,3,0,0,388,0,63,451,627,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1540,B,1,0,B,,,6,16,26,26,,,22,0,92,42,,,,,,0,1,0,1,232,0,33,265,384,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1541,B,1,0,B,,,55,45,28,30,,,27,2,75,37,,,,,,2,3,0,0,304,0,40,344,460,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1542,B,1,0,B,,,12,9,12,30,,,11,2,48,31,,,,,,0,0,0,0,155,0,25,180,225,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1543,B,1,0,B,,,51,7,15,12,,,9,2,38,34,,,,,,0,0,0,0,168,2,37,207,287,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1544,B,1,0,B,,,76,23,23,58,,,58,10,130,61,,,,,,0,0,0,1,440,3,63,506,680,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1544,E,1,0,E01,,,29,4,7,40,,,12,0,50,33,,,,,,0,0,0,0,175,0,29,204,259,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1545,B,1,0,B,,,19,21,27,92,,,34,8,74,51,,,,,,0,2,0,2,330,1,58,389,557,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1545,E,1,0,E01,,,6,5,17,23,,,11,2,22,44,,,,,,0,1,0,0,131,0,36,167,227,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1546,B,1,0,B,,,24,6,27,10,,,20,12,25,49,,,,,,0,0,0,0,173,0,19,192,443,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1547,B,1,0,B,,,8,8,31,17,,,6,3,57,50,,,,,,0,0,0,0,180,0,23,203,289,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1548,B,1,0,B,,,5,1,5,2,,,3,1,27,30,,,,,,0,0,0,0,74,0,9,83,116,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1549,B,1,0,B,,,9,14,15,23,,,17,2,37,27,,,,,,0,0,0,0,144,0,26,170,210,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1550,B,1,0,B,,,46,11,26,22,,,60,2,46,35,,,,,,2,0,0,0,250,0,23,273,365,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1551,B,1,0,B,,,15,16,29,27,,,49,2,95,25,,,,,,0,0,0,0,258,0,56,314,430,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1552,B,1,0,B,,,38,12,15,24,,,27,0,45,25,,,,,,0,0,0,0,186,0,27,213,301,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1553,B,1,0,B,,,8,10,13,17,,,32,3,56,28,,,,,,2,2,0,0,171,0,35,206,285,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1554,B,1,0,B,,,5,7,17,43,,,13,3,15,38,,,,,,0,0,0,0,141,0,22,163,322,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1555,B,1,0,B,,,31,20,32,13,,,20,1,54,62,,,,,,1,0,0,0,234,0,26,260,310,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1556,B,1,0,B,70,,18,34,,5,60,,60,7,,,,85,,,,5,3,1,1,349,3,35,387,575,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1556,C,1,0,C01,66,,16,31,,7,59,,44,7,,,,120,,,,4,1,1,0,356,0,32,388,575,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1556,C,2,0,C02,66,,16,31,,7,59,,44,7,,,,120,,,,1,1,1,0,353,0,31,384,574,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1556,C,3,0,C03,64,,10,29,,4,53,,56,5,,,,132,,,,2,2,0,1,358,0,33,391,574,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1557,B,1,0,B,75,,12,24,,4,58,,62,6,,,,156,,,,1,2,0,0,400,0,35,435,603,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1557,C,1,0,C01,66,,18,33,,4,36,,68,3,,,,136,,,,0,3,0,2,369,1,41,411,602,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1557,C,2,0,C02,75,,9,31,,4,63,,56,4,,,,149,,,,3,0,0,1,395,0,31,426,602,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1558,B,1,0,B,68,,9,29,,1,65,,50,0,,,,137,,,,6,0,0,0,365,0,23,388,589,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1558,C,1,0,C01,66,,13,24,,0,82,,63,7,,,,117,,,,10,0,0,2,384,0,31,415,589,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1558,C,2,0,C02,56,,16,40,,2,66,,45,6,,,,140,,,,4,2,0,0,377,0,39,416,588,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1559,B,1,0,B,14,,4,6,,1,10,,27,2,,,,19,,,,0,0,0,1,84,0,14,98,139,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1560,B,1,0,B,28,,8,16,,2,23,,25,2,,,,41,,,,2,0,0,1,148,0,11,159,222,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1561,B,1,0,B,41,,8,46,,4,17,,34,4,,,,98,,,,2,2,0,1,257,0,50,307,476,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1561,C,1,0,C01,39,,8,44,,5,25,,33,6,,,,105,,,,3,3,1,0,272,0,37,309,475,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1562,B,1,0,B,47,,12,67,,5,32,,53,7,,,,126,,,,6,1,1,0,357,0,28,385,563,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1563,B,1,0,B,36,,1,6,,3,33,,10,3,,,,107,,,,1,0,0,0,200,0,15,215,271,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1564,B,1,0,B,37,,11,33,,5,47,,33,4,,,,152,,,,0,0,0,0,322,0,42,364,555,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1565,B,1,0,B,105,,4,25,,1,85,,20,4,,,,140,,,,0,2,0,0,386,0,45,431,615,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1565,E,1,0,E01,81,,1,2,,0,86,,4,0,,,,87,,,,0,0,0,0,261,0,53,314,401,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1566,B,1,0,B,24,,13,9,,3,20,,22,3,,,,49,,,,3,1,0,0,147,0,16,163,278,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1567,B,1,0,B,83,,3,11,,27,56,,16,1,,,,100,,,,2,1,1,1,302,0,41,343,519,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1567,C,1,0,C01,91,,7,8,,22,63,,12,2,,,,96,,,,0,0,0,0,301,0,34,335,519,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1568,B,1,0,B,39,,3,9,,1,52,,9,0,,,,89,,,,3,0,0,0,205,0,17,222,379,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,1569,B,1,0,B,17,,61,15,,4,17,,102,9,,,,287,,,,5,2,1,1,521,0,38,559,733,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,1569,C,1,0,C01,28,,75,14,,9,17,,116,10,,,,271,,,,5,0,0,0,545,0,37,582,732,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,1570,B,1,0,B,10,,65,27,,19,11,,101,6,,,,194,,,,6,5,0,1,445,0,26,471,582,ACTA CASILLA,,,
