"emm","yr","inegi","ife","mun","edon","date","status","check","ncoal","coal1","coal2","coal3","coal4","ncand","dextra","win","mg","dcoalpan","dcoalpri","dcoalprd","dcoalmor","dcoalpve","dcoalpt","dcoalmc","pan","pri","prd","pvem","pt","mc","morena","oth","efec","lisnom"
"tam-17.017",2018,28017,28017,"JAUMAVE",28,20180701,"ok","",1,"pt-morena-pes","none","none","none",8,0,"pan",0.0033,0,0,0,1,0,1,0,0.221247368645922,0.167783103675639,0.00484989012689391,0.197459812309252,0.00182679194779671,0.165242685037743,0.0120600601155429,0.22953028814121,8660,11608
"tam-17.018",2018,28018,28018,"JIMENEZ",28,20180701,"ok","",1,"pt-morena-pes","none","none","none",7,0,"pan",0.0751,0,0,0,1,0,1,0,0.494985513706263,0.0737686650323156,0.000222866057499443,0.000668598172498329,0.000481390684198797,0.00133719634499666,0.00841542233117896,0.42012034767105,4487,6022
"tam-17.019",2018,28019,28019,"LLERA",28,20180701,"ok","",2,"pt-morena-pes","pan-prd-mc","none","none",6,0,"indep1",0.0437,1,0,1,1,0,1,1,0.429479231448199,0.0329856154033698,0.00356192495185795,0.00182529097093746,0.00826987187761163,0.00646283381638355,0.0267392089449688,0.490676022586672,7670,12882
"tam-17.020",2018,28020,28020,"MAINERO",28,20180701,"ok","",2,"pt-morena-pes","pan-prd-mc","none","none",3,0,"pan-prd-mc",0.8939,1,0,1,1,0,1,1,0.933559566787004,0.0433212996389892,0.000722021660649819,0,0.006,0.00290252707581227,0.0127436823104693,0.000750902527075812,1385,2148
"tam-17.021",2018,28021,28021,"MANTE--EL",28,20180701,"ok","",1,"pt-morena-pes","none","none","none",9,0,"pan",0.0983,0,0,0,1,0,1,0,0.35580759402878,0.25581655982427,0.00997444748285292,0.0186040256421751,0.0227733446900076,0.00365356166225848,0.207472093961537,0.125898372708119,44614,86555
"tam-17.022",2018,28022,28022,"MATAMOROS",28,20180701,"ok","",2,"pt-morena-pes","pan-prd-mc","none","none",6,0,"pt-morena-pes",0.0504,1,0,1,1,0,1,1,0.294415171898356,0.28326958586125,0.0102468565901697,0.0211026114481667,0.024444187989097,0.0120145300272575,0.334323012837422,0.020184043348281,181968,394634
"tam-17.023",2018,28023,28023,"MENDEZ",28,20180701,"ok","",1,"pt-morena-pes","none","none","none",7,0,"pan",0.0827,0,0,0,1,0,1,0,0.461780104712042,0.379057591623037,0.0031413612565445,0.000698080279232112,0.0100523560209424,0.00209424083769634,0.137500872600349,0.00567539267015707,2865,4040
"tam-17.024",2018,28024,28024,"MIER",28,20180701,"ok","",1,"pt-morena-pes","none","none","none",7,0,"pan",0.4163,0,0,0,1,0,1,0,0.692271706988382,0.275964480839138,0.000858365414740709,0.000429182707370355,0.00261801451495916,0.00257509624422213,0.0222488315500792,0.00303432174110841,2330,4359
"tam-17.025",2018,28025,28025,"MIGUEL ALEMAN",28,20180701,"ok","",2,"pt-morena-pes","pan-prd-mc","none","none",5,0,"pri",0.1514,1,0,1,1,0,1,1,0.287221526908636,0.447142261159783,0.00483354192740926,0.00141843971631206,0.0227158948685857,0.00373133083020442,0.225602836879433,0.00733416770963705,11985,20446
"tam-17.026",2018,28026,28026,"MIQUIHUANA",28,20180701,"ok","",0,"none","none","none","none",7,0,"pan",0.3559,0,0,0,0,0,0,0,0.570444915254237,0.201271186440678,0.00211864406779661,0.000529661016949153,0,0.214512711864407,0.0105932203389831,0.000529661016949153,1888,2960
"tam-17.027",2018,28027,28027,"NUEVO LAREDO",28,20180701,"ok","",2,"pt-morena-pes","pan-prd-mc","none","none",7,0,"pan-prd-mc",0.0543,1,0,1,1,0,1,1,0.347431002882327,0.235050307625617,0.00688838019332122,0.024822991687644,0.0216694678723259,0.00888418218737404,0.275029089443384,0.0802245781080074,131491,310391
"tam-17.028",2018,28028,28028,"NUEVO MORELOS",28,20180701,"ok","",0,"none","none","none","none",8,0,"pan",0.0835,0,0,0,0,0,0,0,0.52876280535855,0.445232466509062,0.000394011032308905,0.000394011032308905,0.000394011032308905,0.000788022064617809,0.00472813238770686,0.0193065405831363,2538,3102
"tam-17.029",2018,28029,28029,"OCAMPO",28,20180701,"ok","",1,"pt-morena-pes","none","none","none",7,0,"pan",0.1028,0,0,0,1,0,1,0,0.543051834891869,0.44021397066938,0.000727626397800628,0.000485084265200419,0.00101018798227987,0.000242542132600209,0.0140213606856181,0.000247392975252213,8246,10570
"tam-17.030",2018,28030,28030,"PADILLA",28,20180701,"ok","",1,"pt-morena-pes","none","none","none",8,0,"pan",0.2158,0,0,0,1,0,1,0,0.514239477326776,0.298467002282314,0.0016429376272421,0.000547645875747366,0.00839678038989648,0.00301205231661051,0.0260597289974384,0.147634375183975,7304,11486
"tam-17.031",2018,28031,28031,"PALMILLAS",28,20180701,"ok","",0,"none","none","none","none",6,0,"pan",0.1233,0,0,0,0,0,0,0,0.439137134052388,0.241140215716487,0,0.00154083204930663,0,0.315870570107858,0.00154083204930663,0.000770416024653313,1298,1704
"tam-17.032",2018,28032,28032,"REYNOSA",28,20180701,"ok","",2,"pt-morena-pes","pan-prd-mc","none","none",5,0,"pan-prd-mc",0.1849,1,0,1,1,0,1,1,0.513557991552925,0.10030003015481,0.00991291677796073,0.00653339429984427,0.0222410146077287,0.0131418427420869,0.319979244045446,0.0143335658191984,225304,509333
"tam-17.033",2018,28033,28033,"RIO BRAVO",28,20180701,"ok","",2,"pt-morena-pes","pan-prd-mc","none","none",7,0,"pan-prd-mc",0.0511,1,0,1,1,0,1,1,0.309030734389272,0.286029674297213,0.0162489617426439,0.0129135261004049,0.0308097017448638,0.0118520539702587,0.166490838986862,0.166624508768481,50722,102249
"tam-17.034",2018,28034,28034,"SAN CARLOS",28,20180701,"ok","",2,"pt-morena-pes","pan-prd-mc","none","none",5,0,"pri",0.4454,1,0,1,1,0,1,1,0.257360334400644,0.708050784041349,0.00317242164329333,0.000632376407300996,0.00619307294883442,0.002114245121743,0.020126433123033,0.00235033231380204,4744,7368
"tam-17.035",2018,28035,28035,"SAN FERNANDO",28,20180701,"ok","",2,"pt-morena-pes","pan-prd-mc","none","none",6,0,"pan-prd-mc",0.1786,1,0,1,1,0,1,1,0.466772903821364,0.309954330342384,0.01213987793841,0.00160681353210152,0.00998634610201097,0.00967904301399655,0.128824266419324,0.0610364188304085,24894,38481
"tam-17.036",2018,28036,28036,"SAN NICOLAS",28,20180701,"ok","",1,"pt-morena-pes","none","none","none",3,0,"pri",0.2988,0,0,0,1,0,1,0,0.347918890074706,0.646744930629669,0,0,0.00266808964781217,0,0.00133404482390608,0.00133404482390608,937,1095
"tam-17.037",2018,28037,28037,"SOTO LA MARINA",28,20180701,"ok","",2,"pt-morena-pes","pan-prd-mc","none","none",5,0,"pan-prd-mc",0.322,1,0,1,1,0,1,1,0.552211709047901,0.275745543634367,0.0413314184337248,0.00168961730168117,0.00862380670778069,0.0041589929880882,0.112194812874884,0.00404409901157388,11837,18742
"tam-17.038",2018,28038,28038,"TAMPICO",28,20180701,"ok","",2,"pt-morena-pes","pan-prd-mc","none","none",5,0,"pan-prd-mc",0.0664,1,0,1,1,0,1,1,0.391262840359964,0.343311438409676,0.0091214300182297,0.0129488700483232,0.0138369889175034,0.00932810555860991,0.210684553951214,0.00950577273647964,138236,248205
"tam-17.039",2018,28039,28039,"TULA",28,20180701,"ok","",1,"pt-morena-pes","none","none","none",7,0,"pan",0.0327,0,0,0,1,0,1,0,0.344917652180222,0.312196183704564,0.27287237901763,0.00413552927519408,0.0105267358339984,0.00145106290357687,0.0253384604222593,0.0285619966625553,13783,21451
"tam-17.040",2018,28040,28040,"VALLE HERMOSO",28,20180701,"ok","",2,"pt-morena-pes","pan-prd-mc","none","none",5,0,"pan-prd-mc",0.1496,1,0,1,1,0,1,1,0.452722715880611,0.316548948127895,0.00650983519404572,0.00584795321637427,0.023936735778841,0.006894888736994,0.156964000911369,0.0305749221538695,26334,46712
"tam-17.041",2018,28041,28041,"VICTORIA",28,20180701,"ok","",2,"pt-morena-pes","pan-prd-mc","none","none",7,0,"pan-prd-mc",0.0988,1,0,1,1,0,1,1,0.38003876802297,0.314104209000562,0.00844844685174525,0.016644589468136,0.0187560943470813,0.0244650498297397,0.163571166022845,0.0739716764569217,144191,245077
"tam-17.042",2018,28042,28042,"VILLAGRAN",28,20180701,"ok","",1,"pt-morena-pes","none","none","none",6,0,"pan",0.8593,0,0,0,1,0,1,0,0.906087890525381,0.0468045400403839,0.00450043654234461,0.0012001164112919,0.025283452494892,0.00150014551411487,0.0124902115505204,0.00213320692107134,3333,4806
"tam-17.043",2018,28043,28043,"XICOTENCATL",28,20180701,"ok","",2,"pt-morena-pes","pan-prd-mc","none","none",5,0,"pan-prd-mc",0.5522,1,0,1,1,0,1,1,0.718093692559269,0.0885083614088235,0.00638121364578858,0.00287054145109698,0.0171524420174548,0.00483399180364731,0.142308049285283,0.0198517078286363,10451,18316
"tam-18.001",2021,28001,28001,"ABASOLO",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pri",0.0597,0,0,0,1,0,1,0,0.449247207382224,0.508984944147645,0.00129512708434515,0.000647563542172576,0.0122276185850737,0.000971345313258863,0.0201505585235551,0.00647563542172576,6177,8442
"tam-18.002",2021,28002,28002,"ALDAMA",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pan",0.1237,0,0,0,1,0,1,0,0.433335361772044,0.0153349966530761,0.0172214446540498,0.0932878963062131,0.00803991967382706,0.309681737966287,0.113970668776243,0.0091279741982596,16433,23665
"tam-18.003",2021,28003,28003,"ALTAMIRA",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pt-morena",0.0449,0,0,0,1,0,1,0,0.405181061566444,0.0486799316540815,0.0259163313674695,0.00659207407815686,0.0230100865347517,0.0177258446783884,0.427047787025299,0.0458468830954087,90715,175540
"tam-18.004",2021,28004,28004,"ANTIGUO MORELOS",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pan",0.6223,0,0,0,1,0,1,0,0.709164110429448,0.0774539877300613,0.00230061349693252,0.0770705521472393,0.0165893404907975,0.00153374233128834,0.0702588190184049,0.0456288343558282,5216,7450
"tam-18.005",2021,28005,28005,"BURGOS",28,20210606,"ok","",1,"pt-morena","none","none","none",8,0,"pan",0.0239,0,0,0,1,0,1,0,0.505735904320234,0.00366121552355382,0.00317305345374664,0.00390529655845741,0.442743470832316,0.000488162069807176,0.0390724920673664,0.00122040517451794,4097,4848
"tam-18.006",2021,28006,28006,"BUSTAMANTE",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pan",0.3185,0,0,0,1,0,1,0,0.571490094745909,0.153316106804479,0.00150732127476314,0.00409130060292851,0.0117248062015504,0.00215331610680448,0.241289836347976,0.01442721791559,4644,5884
"tam-18.007",2021,28007,28007,"CAMARGO",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pan",0.002,0,0,0,1,0,1,0,0.353301669986211,0.259843726060977,0.00413666309177264,0.005055921556611,0.127764669833001,0.00137888769725755,0.223545273479393,0.0249731882947755,6527,12776
"tam-18.008",2021,28008,28008,"CASAS",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pan",0.2115,0,0,0,1,0,1,0,0.525073746312684,0.313569321533923,0.00117994100294985,0.100884955752212,0.0238672566371681,0.00117994100294985,0.0327699115044248,0.00147492625368732,3390,4480
"tam-18.009",2021,28009,28009,"CIUDAD MADERO",28,20210606,"ok","",1,"pt-morena","none","none","none",10,0,"pt-morena",0.1405,0,0,0,1,0,1,0,0.355320060381053,0.0313940679694831,0.00672147199216678,0.0137285300477337,0.017239810697238,0.0179919219942067,0.47861919138346,0.0789849455346579,98044,172200
"tam-18.010",2021,28010,28010,"CRUILLAS",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pan",0.1939,0,0,0,1,0,1,0,0.570308416100366,0.0397281756403555,0.000522739153162572,0.000522739153162572,0.0172974385781495,0.003659174072138,0.359074751698902,0.00888656560376372,1913,2349
"tam-18.011",2021,28011,28011,"GOMEZ FARIAS",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pan",0.1378,0,0,0,1,0,1,0,0.463367108339829,0.0514419329696025,0.00272798129384256,0.325604053000779,0.0140276695245518,0.00331254871395168,0.127242790335152,0.0122759158222915,5132,7248
"tam-18.012",2021,28012,28012,"GONZALEZ",28,20210606,"ok","",1,"pt-morena","none","none","none",10,0,"pan",0.0532,0,0,0,1,0,1,0,0.337610308050457,0.179253965675924,0.0104488116506957,0.00687564289968058,0.019800227383466,0.040874884954794,0.264645660765524,0.140490498619458,18471,32131
"tam-18.013",2021,28013,28013,"GUEMEZ",28,20210606,"ok","",1,"pt-morena","none","none","none",10,0,"pri",0.0747,0,0,0,1,0,1,0,0.297202797202797,0.371928071928072,0.000599400599400599,0.0032967032967033,0.00281418581418581,0.257342657342657,0.0467362637362637,0.0200799200799201,10010,13137
"tam-18.014",2021,28014,28014,"GUERRERO",28,20210606,"ok","",1,"pt-morena","none","none","none",7,0,"pri",0.0988,0,0,0,1,0,1,0,0.192461450599657,0.383209594517419,0,0.284408909194746,0.0255568246716162,0.000571102227298686,0.111507709880069,0.00228440890919475,1751,2524
"tam-18.015",2021,28015,28015,"GUSTAVO DIAZ ORDAZ",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pt-morena",0.0519,0,0,0,1,0,1,0,0.205660118148097,0.0504190136007693,0.000961670559142739,0.0266520126390988,0.0950734991070202,0.00178595960983652,0.192465998076659,0.426981728259376,7279,13517
"tam-18.016",2021,28016,28016,"HIDALGO",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pan",0.6801,0,0,0,1,0,1,0,0.802511028164235,0.0402669381291709,0.00622101572220337,0.0152697658635901,0.0278871168419862,0.0063341250989707,0.0944972288202692,0.00701278135957471,8841,14329
"tam-18.017",2021,28017,28017,"JAUMAVE",28,20210606,"ok","",1,"pt-morena","none","none","none",10,0,"indep_jose_luis_gallardo_flores",0.1185,0,0,0,1,0,1,0,0.354251012145749,0.0368870895186685,0.00258659469185785,0.00348627980206928,0.00647323436797121,0.00562303193882141,0.0657264957264957,0.524966261808367,8892,12332
"tam-18.018",2021,28018,28018,"JIMENEZ",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pri",0.0125,0,0,0,1,0,1,0,0.469863616366036,0.48240211174659,0.00043994720633524,0.00043994720633524,0.00132644082710075,0.00175978882534096,0.0389287285525737,0.00483941926968764,4546,6075
"tam-18.019",2021,28019,28019,"LLERA",28,20210606,"ok","",1,"pt-morena","none","none","none",10,0,"pan",0.1578,0,0,0,1,0,1,0,0.50251256281407,0.0342136212979793,0.0021383513311237,0.00416978509569122,0.0279439751951246,0.0113332620549556,0.0621875334117395,0.355500908799316,9353,12938
"tam-18.020",2021,28020,28020,"MAINERO",28,20210606,"ok","",1,"pt-morena","none","none","none",7,0,"pan",0.6854,0,0,0,1,0,1,0,0.81272860277981,0.0351133869787857,0.0131675201170446,0.00877834674469642,0.110365764447696,0.0021945866861741,0.0169202633504023,0.000731528895391368,1367,2015
"tam-18.021",2021,28021,28021,"MANTE--EL",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pan",0.0319,0,0,0,1,0,1,0,0.321508358369925,0.220899776596564,0.00477621138587166,0.123257068022494,0.0138190432170095,0.0107849934519683,0.275777289885217,0.0291772590709499,51924,86769
"tam-18.022",2021,28022,28022,"MATAMOROS",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pt-morena",0.3023,0,0,0,1,0,1,0,0.271798900235664,0.0810067726799856,0.00604551920341394,0.0190654126239358,0.0208760960489162,0.018906180335874,0.553246534043863,0.0290545848283476,188404,418044
"tam-18.023",2021,28023,28023,"MENDEZ",28,20210606,"ok","",1,"pt-morena","none","none","none",7,0,"pan",0.0984,0,0,0,1,0,1,0,0.514910536779324,0.416500994035785,0,0.00629555997349238,0.0120808482438701,0.000662690523525514,0.0144267726971504,0.0351225977468522,3018,3958
"tam-18.024",2021,28024,28024,"MIER",28,20210606,"ok","",1,"pt-morena","none","none","none",10,0,"pan",0.0963,0,0,0,1,0,1,0,0.394378194207836,0.0157580919931857,0.00212947189097104,0.00170357751277683,0.0933177172061329,0.00212947189097104,0.177551107325383,0.313032367972743,2348,4164
"tam-18.025",2021,28025,28025,"MIGUEL ALEMAN",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pan",0.1554,0,0,0,1,0,1,0,0.466857291395893,0.31149813707651,0.00103977125032493,0.139589290356122,0.00605666753314271,0.00121306645871242,0.0681136816567022,0.00563209427259336,11541,21071
"tam-18.026",2021,28026,28026,"MIQUIHUANA",28,20210606,"ok","",1,"pt-morena","none","none","none",7,0,"pan",0.3105,0,0,0,1,0,1,0,0.599367838798894,0.288818648755433,0.00316080600553141,0.0320031608060055,0.0520663769261162,0.000790201501382853,0.0226076649545634,0.00118530225207428,2531,3092
"tam-18.027",2021,28027,28027,"NUEVO LAREDO",28,20210606,"ok","",1,"pt-morena","none","none","none",10,0,"pt-morena",0.0145,0,0,0,1,0,1,0,0.422187533787436,0.0682438642015353,0.00448021407719753,0.0118526327170505,0.0175955508703644,0.017136987782463,0.4191340955779,0.0393691209860525,147984,324662
"tam-18.028",2021,28028,28028,"NUEVO MORELOS",28,20210606,"ok","",1,"pt-morena","none","none","none",7,0,"pan",0.1474,0,0,0,1,0,1,0,0.547141796585004,0.39977728285078,0.000742390497401633,0.000371195248700817,0.0248366740905716,0.000371195248700817,0.0263882702301411,0.000371195248700817,2694,3345
"tam-18.029",2021,28029,28029,"OCAMPO",28,20210606,"ok","",1,"pt-morena","none","none","none",10,0,"pan",0.1869,0,0,0,1,0,1,0,0.483660965024253,0.140413581822824,0.00165943323972428,0.00434005616543273,0.00865841205003829,0.00229767679346439,0.0330827163645647,0.325887158539699,7834,11094
"tam-18.030",2021,28030,28030,"PADILLA",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pan",0.3019,0,0,0,1,0,1,0,0.616362290227048,0.033563672260612,0.00197433366238894,0.0150542941757157,0.0892238400789734,0.00505923000987167,0.225188795656466,0.013573543928924,8104,11674
"tam-18.031",2021,28031,28031,"PALMILLAS",28,20210606,"ok","",0,"none","none","none","none",10,0,"pan",0.493,0,0,0,0,0,0,0,0.723908216136195,0.0251665433012583,0.00074019245003701,0.00222057735011103,0.00444115470022206,0.00444115470022206,0.230940044411547,0.00814211695040711,1351,1818
"tam-18.032",2021,28032,28032,"REYNOSA",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pt-morena",0.1213,0,0,0,1,0,1,0,0.325035624439245,0.0547252959907113,0.0106785356156431,0.0266611544077547,0.0257497405133438,0.0430483964604261,0.420576104357617,0.0935251482152596,227372,540839
"tam-18.033",2021,28033,28033,"RIO BRAVO",28,20210606,"ok","",1,"pt-morena","none","none","none",11,0,"pt-morena",0.0221,0,0,0,1,0,1,0,0.372940333640364,0.0975335175519394,0.0111759287688056,0.0227612322177873,0.0567585712823662,0.0175621737795517,0.338247057619486,0.0830211851396991,48855,105943
"tam-18.034",2021,28034,28034,"SAN CARLOS",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pan",0.7695,0,0,0,1,0,1,0,0.845811885821245,0.0463266261113711,0.00701918577445016,0.00608329433785681,0.0114295741693964,0.00701918577445016,0.0648455779129621,0.0114646700982686,4274,7039
"tam-18.035",2021,28035,28035,"SAN FERNANDO",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pan",0.0142,0,0,0,1,0,1,0,0.336799201463983,0.265305273664948,0.00856762601896523,0.0277823989352853,0.0276443187489602,0.0123939444352021,0.294972550324405,0.0265346864082515,24044,38855
"tam-18.036",2021,28036,28036,"SAN NICOLAS",28,20210606,"ok","",1,"pt-morena","none","none","none",5,0,"pan",0.9171,0,0,0,1,0,1,0,0.94559585492228,0.0284974093264249,0,0.00259067357512953,0.00560880829015544,0,0.0112305699481865,0.00647668393782383,772,986
"tam-18.037",2021,28037,28037,"SOTO LA MARINA",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pt-morena",0.1737,0,0,0,1,0,1,0,0.369521690767519,0.0187615869484613,0.00222469410456062,0.0100111234705228,0.420367816091954,0.00252131998516871,0.12290248424175,0.053689284390063,13485,19630
"tam-18.038",2021,28038,28038,"TAMPICO",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pan",0.1408,0,0,0,1,0,1,0,0.52743940638443,0.0204577410867174,0.00511617546741657,0.00834597875569044,0.015611087135081,0.018348623853211,0.371053444891481,0.0336275424259721,143662,251604
"tam-18.039",2021,28039,28039,"TULA",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pan",0.1234,0,0,0,1,0,1,0,0.449781971549074,0.326399313746515,0.0065051111587676,0.00443205375652298,0.00876903281149475,0.00736292801486883,0.14906926871113,0.0476803202516263,13989,22677
"tam-18.040",2021,28040,28040,"VALLE HERMOSO",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pan",0.0087,0,0,0,1,0,1,0,0.378622898318655,0.195116092874299,0.0033226581265012,0.0235388310648519,0.0379567654123299,0.0102481985588471,0.331979183346677,0.0192153722978383,24980,47439
"tam-18.041",2021,28041,28041,"VICTORIA",28,20210606,"ok","",1,"pt-morena","none","none","none",12,0,"pt-morena",0.0482,0,0,0,1,0,1,0,0.32779181267487,0.135522777279765,0.0130388721375601,0.0146755222339934,0.0226509656914677,0.0431097710048081,0.353309972020754,0.0899003069567816,147252,254001
"tam-18.042",2021,28042,28042,"VILLAGRAN",28,20210606,"ok","",1,"pt-morena","none","none","none",9,0,"pan",0.8553,0,0,0,1,0,1,0,0.895610913404508,0.0373665480427046,0.0106761565836299,0.00800711743772242,0.0155367734282325,0.00148279952550415,0.0247953736654804,0.00652431791221827,3372,4580
"tam-18.043",2021,28043,28043,"XICOTENCATL",28,20210606,"ok","",0,"none","none","none","none",10,0,"pan",0.0985,0,0,0,0,0,0,0,0.510387054450033,0.0204096508491873,0.00524819593264815,0.0032801224579051,0.0153801297470661,0.0171295283912822,0.411837597492529,0.0163277206793498,13719,18776
"tam-19.001",2024,28001,28001,"ABASOLO",28,20240602,"ok","",2,"pt-pvem-morena","pan-pri","none","none",2,0,"pt-pvem-morena",0.1448,1,1,0,1,1,1,0,0.032756695700474,0.394828714205565,0,0.0409169787195178,0.0661769502759548,0,0.465320661098488,0,5365,8270
"tam-19.002",2024,28002,28002,"ALDAMA",28,20240602,"ok","",2,"pt-pvem-morena","pan-pri","none","none",4,0,"pt-pvem-morena",0.1353,1,1,0,1,1,1,0,0.387355238683931,0.00917676263267364,0.00542711768598979,0.0215879464421015,0.0106110723068281,0.0662531249977974,0.499588737250679,0,14188,23272
"tam-19.003",2024,28003,28003,"ALTAMIRA",28,20240602,"ok","",2,"pt-pvem-morena","pan-pri","none","none",4,0,"pt-pvem-morena",0.5348,1,1,0,1,1,1,0,0.16206972358675,0.0240280045704532,0.0495951988637854,0.0294770983033216,0.0311153549760156,0.043433090562726,0.660281529136948,0,97207,188399
"tam-19.004",2024,28004,28004,"ANTIGUO MORELOS",28,20240602,"ok","",2,"pt-pvem-morena","pan-pri","none","none",2,0,"pan-pri",0.243,1,1,0,1,1,1,0,0.604352632565111,0.0171575791643245,0,0.0291605771032415,0.0211354693648117,0,0.328193741802511,0,5337,7388
"tam-19.005",2024,28005,28005,"BURGOS",28,20240602,"ok","",2,"pt-pvem-morena","pan-pri","none","none",2,0,"pan-pri",0.2242,1,1,0,1,1,1,0,0.589587143252979,0.0224937655860349,0,0.0206760875588806,0.0579551122194514,0,0.309287891382655,0,3609,5133
"tam-19.006",2024,28006,28006,"BUSTAMANTE",28,20240602,"ok","",2,"pt-pvem-morena","pan-pri","none","none",2,0,"pan-pri",0.2598,1,1,0,1,1,1,0,0.623137624741568,0.00673701987833897,0,0.0184717336582523,0.00686781352039119,0,0.34478580820145,0,4358,5952
"tam-19.007",2024,28007,28007,"CAMARGO",28,20240602,"ok","",2,"pt-pvem-morena","pan-pri","none","none",3,0,"pt-pvem-morena",0.2133,1,1,0,1,1,1,0,0.293228420910442,0.0547386194785898,0,0.0931176550047278,0.0371876266378495,0.0907740105362691,0.430953667432122,0,7403,13447
"tam-19.008",2024,28008,28008,"CASAS",28,20240602,"ok","",2,"pt-pvem-morena","pan-pri","none","none",4,0,"pt-pvem-morena",0.4506,1,1,0,1,1,1,0,0.174936305732484,0.013359872611465,0.132165605095541,0.0500636942675159,0.285015923566879,0.0406050955414013,0.303853503184713,0,2512,4552
"tam-19.009",2024,28009,28009,"CIUDAD MADERO",28,20240602,"ok","",2,"pt-pvem-morena","pan-pri","none","none",4,0,"pt-pvem-morena",0.1302,1,1,0,1,1,1,0,0.37312405831132,0.0271988063790236,0.0139223167987477,0.0280745523921338,0.0234545543488895,0.0552587809411995,0.478966930828686,0,102210,173629
"tam-19.010",2024,28010,28010,"CRUILLAS",28,20240602,"ok","",2,"pt-pvem-morena","pan-pri","none","none",2,0,"pan-pri",0.6841,1,1,0,1,1,1,0,0.800700549450549,0.0413324175824176,0,0.00850274725274725,0.0155837912087912,0,0.133880494505495,0,1456,2237
"tam-19.011",2024,28011,28011,"GOMEZ FARIAS",28,20240602,"ok","",2,"pt-pvem-morena","pan-pri","none","none",2,0,"pan-pri",0.2092,1,1,0,1,1,1,0,0.594264676616915,0.0103124378109453,0,0.0410746268656716,0.030007960199005,0,0.324340298507463,0,5025,7282
"tam-19.012",2024,28012,28012,"GONZALEZ",28,20240602,"ok","",2,"pt-pvem-morena","pan-pri","none","none",4,0,"pt-pvem-morena",0.287,1,1,0,1,1,1,0,0.302755763781244,0.0169614428123247,0.00929941196908488,0.0259852955187674,0.0247906348645795,0.0642971612831819,0.555910289770818,0,17528,32840
"tam-19.013",2024,28013,28013,"GUEMEZ",28,20240602,"ok","",2,"pt-pvem-morena","pan-pri","none","none",3,0,"pan-pri",0.1554,1,1,0,1,1,1,0,0.0203236047107015,0.520792626728111,0,0.0187608806963646,0.0106594982078853,0.0731182795698925,0.356345110087046,0,9765,13502
"tam-19.014",2024,28014,28014,"GUERRERO",28,20240602,"ok","",2,"pt-pvem-morena","pan-pri","none","none",3,0,"pt-pvem-morena",0.2528,1,1,0,1,1,1,0,0.0202399063779988,0.0142832065535401,0,0.474891749561147,0.0076009362200117,0.356348741954359,0.126635459332943,0,1709,2614
"tam-19.015",2024,28015,28015,"GUSTAVO DIAZ ORDAZ",28,20240602,"ok","",2,"pt-pvem-morena","pan-pri","none","none",3,0,"pt-pvem-morena",0.3756,1,1,0,1,1,1,0,0.248954922894425,0.0364543297746145,0,0.0202989323843416,0.0651577698695136,0.0536180308422301,0.575516014234876,0,8430,14153
"tam-19.016",2024,28016,28016,"HIDALGO",28,20240602,"ok","",2,"pt-pvem-morena","pan-pri","none","none",4,0,"pt-pvem-morena",0.8771,1,1,0,1,1,1,0,0.0272325438954675,0.0183983258472846,0.00928950592078399,0.027042670477746,0.0268313597386688,0.0223560636994692,0.86884953042058,0,9796,14107
"tam-19.017",2024,28017,28017,"JAUMAVE",28,20240602,"ok","",2,"pt-pvem-morena","pan-pri","none","none",5,0,"pt-pvem-morena",0.1283,1,1,0,1,1,1,0,0.0299976488329293,0.0112346406826029,0.0309242171366491,0.0263203308775413,0.0195007881621634,0,0.451863039306186,0.430159335001928,8634,12511
"tam-19.018",2024,28018,28018,"JIMENEZ",28,20240602,"ok","",2,"pt-pvem-morena","pan-pri","none","none",3,0,"pt-pvem-morena",0.2355,1,1,0,1,1,1,0,0.0237275525910723,0.252567983581324,0,0.0891123653155464,0.0183555669574141,0.211903540277065,0.404332991277578,0,3898,6083
